平台名称,商品标题,品牌,价格,原价,销量,店铺名称,是否官方旗舰店,商品链接
淘宝,Nothing手机Z181Max,Nothing,2181.8,3119.0,2277,Nothing官方旗舰店,1,https://item.taobao.com/item.htm?id=5000181
淘宝,Nothing手机Series 3128GB,Nothing,3213.2,5009.0,1187,Nothing官方旗舰店,1,https://item.taobao.com/item.htm?id=5000182
淘宝,努比亚快充 手机B183Pro,努比亚,2061.8,3169.0,1041,努比亚手机专卖店,0,https://item.taobao.com/item.htm?id=5000183
淘宝,中兴手机C1842025款(A16),中兴,3235.0,3899.0,623,中兴官方旗舰店,1,https://item.taobao.com/item.htm?id=5000184
淘宝,iQOO256GB手机P-1185,iQOO,2974.8,4289.0,3024,iQOO京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000185
淘宝,荣耀手机Series 7快充版(A17Pro),荣耀,2011.1,2589.0,2867,荣耀京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000186
淘宝,荣耀曲面屏 手机PH-1187(512GB),荣耀,3658.1,4229.0,2717,荣耀京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000187
淘宝,联想手机G188(天玑9300),联想,1798.4,2329.0,5707,联想京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000188
淘宝,摩托罗拉256GB手机PH-1189,摩托罗拉,890.2,1499.0,9912,摩托罗拉官方旗舰店,1,https://item.taobao.com/item.htm?id=5000189
淘宝,索尼手机P-1190(麒麟9000),索尼,6373.8,9449.0,2316,索尼手机专卖店,1,https://item.taobao.com/item.htm?id=5000190
淘宝,索尼手机PH-1191128GB,索尼,7047.5,9469.0,2674,索尼手机专卖店,0,https://item.taobao.com/item.htm?id=5000191
淘宝,华为手机PH-1192128GB,华为,5135.5,9629.0,17308,华为手机专卖店,0,https://item.taobao.com/item.htm?id=5000192
淘宝,Realme快充 手机L1932024款,Realme,2436.6,4669.0,4403,Realme官方旗舰店,1,https://item.taobao.com/item.htm?id=5000193
淘宝,华为手机M194,华为,5336.6,7339.0,4458,华为手机专卖店,1,https://item.taobao.com/item.htm?id=5000194
淘宝,魅族手机Series 16,魅族,3821.8,5199.0,7762,魅族手机专卖店,0,https://item.taobao.com/item.htm?id=5000195
淘宝,iQOO蓝色O196X手机,iQOO,2834.8,4809.0,517,iQOO京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000196
淘宝,ROG金色P197手机,ROG,7084.2,8779.0,1651,ROG手机专卖店,0,https://item.taobao.com/item.htm?id=5000197
淘宝,三星手机Q198256GB,三星,2723.9,3979.0,19675,三星官方旗舰店,1,https://item.taobao.com/item.htm?id=5000198
淘宝,小米512GB手机R199,小米,2140.6,2969.0,1398,小米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000199
淘宝,红米渐变色P-1200精英版手机,红米,1790.8,3179.0,10960,红米京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000200
淘宝,摩托罗拉手机P-1201(512GB),摩托罗拉,2680.2,4609.0,4232,摩托罗拉手机专卖店,1,https://item.taobao.com/item.htm?id=5000201
淘宝,努比亚手机P-1202,努比亚,3846.5,6689.0,15115,努比亚官方旗舰店,1,https://item.taobao.com/item.htm?id=5000202
淘宝,小米曲面屏 手机PH-1203(256GB),小米,3560.1,4809.0,4482,小米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000203
淘宝,华为手机W204,华为,1852.1,3679.0,1525,华为手机专卖店,0,https://item.taobao.com/item.htm?id=5000204
淘宝,联想折叠屏 手机Series 6(128GB),联想,2884.7,5039.0,2935,联想官方旗舰店,1,https://item.taobao.com/item.htm?id=5000205
淘宝,华为手机Y206(TensorG3),华为,5432.1,10399.0,3566,华为手机专卖店,0,https://item.taobao.com/item.htm?id=5000206
淘宝,华硕手机Series 8(骁龙8Gen2),华硕,1329.7,2609.0,8499,华硕京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000207
淘宝,联想256GB手机PH-1208,联想,743.7,1129.0,4835,联想京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000208
淘宝,华为5G 手机PH-1209(256GB),华为,5296.2,8149.0,1187,华为手机专卖店,0,https://item.taobao.com/item.htm?id=5000209
淘宝,华为手机Series 11标准版,华为,4560.3,8979.0,664,华为手机专卖店,1,https://item.taobao.com/item.htm?id=5000210
淘宝,谷歌手机PH-1211,谷歌,4508.2,6819.0,2199,谷歌官方旗舰店,1,https://item.taobao.com/item.htm?id=5000211
淘宝,三星手机P-1212,三星,2738.1,3439.0,2738,三星京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000212
淘宝,三星金色P-1213手机,三星,1965.8,2529.0,2028,三星京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000213
淘宝,华硕手机PH-1214(骁龙8Gen3),华硕,5235.4,8369.0,6804,华硕京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000214
淘宝,Nothing手机P-1215,Nothing,4714.2,8189.0,2109,Nothing手机专卖店,0,https://item.taobao.com/item.htm?id=5000215
淘宝,谷歌白色I2162025款手机,谷歌,5110.8,8929.0,4441,谷歌京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000216
淘宝,摩托罗拉曲面屏 手机P-1217(1024GB),摩托罗拉,3611.9,6779.0,799,摩托罗拉京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000217
淘宝,三星曲面屏 手机K218,三星,2885.7,5579.0,6898,三星手机专营店,0,https://item.taobao.com/item.htm?id=5000218
淘宝,华为手机PH-1219128GB,华为,6613.6,8329.0,1972,华为手机专卖店,0,https://item.taobao.com/item.htm?id=5000219
淘宝,索尼手机P-12201024GB,索尼,3682.1,4809.0,4023,索尼手机专卖店,0,https://item.taobao.com/item.htm?id=5000220
淘宝,魅族手机P-1221Plus(天玑9300),魅族,4251.6,6419.0,289,魅族京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000221
淘宝,一加手机P-1222,一加,2887.1,4269.0,3869,一加手机专卖店,0,https://item.taobao.com/item.htm?id=5000222
淘宝,Nothing手机Series 4(Exynos2400),Nothing,4355.9,6709.0,1228,Nothing手机专卖店,0,https://item.taobao.com/item.htm?id=5000223
淘宝,小米快充 手机Q224(128GB),小米,4591.0,8829.0,2234,小米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000224
淘宝,Realme手机R225,Realme,3351.0,5059.0,2967,Realme官方旗舰店,1,https://item.taobao.com/item.htm?id=5000225
淘宝,Apple手机S226(骁龙8Gen3),Apple,8045.3,15069.0,1761,Apple产品京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000226
淘宝,iQOO手机Series 8Pro(A16),iQOO,3019.5,5669.0,2509,iQOO手机专卖店,0,https://item.taobao.com/item.htm?id=5000227
淘宝,华为折叠屏 手机PH-1228,华为,6775.4,11949.0,1740,华为官方旗舰店,1,https://item.taobao.com/item.htm?id=5000228
淘宝,小米手机P-1229精英版,小米,2826.1,3279.0,4235,小米专卖店,0,https://item.taobao.com/item.htm?id=5000229
淘宝,小米手机Series 11X,小米,3862.7,5039.0,2265,小米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000230
淘宝,中兴灰色Series 12手机,中兴,1253.3,2179.0,3794,中兴官方旗舰店,1,https://item.taobao.com/item.htm?id=5000231
淘宝,摩托罗拉手机PH-1232(天玑9300),摩托罗拉,1594.2,1919.0,1211,摩托罗拉手机专卖店,0,https://item.taobao.com/item.htm?id=5000232
淘宝,努比亚128GB手机P-1233,努比亚,2814.4,4729.0,1641,努比亚官方旗舰店,1,https://item.taobao.com/item.htm?id=5000233
淘宝,谷歌手机Series 15Ultra(A17Pro),谷歌,4962.4,9219.0,4372,谷歌京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000234
淘宝,三星512GB手机P-1235,三星,1950.2,2769.0,841,三星京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000235
淘宝,vivo手机P-1236512GB,vivo,2114.4,2719.0,2706,vivo手机专卖店,0,https://item.taobao.com/item.htm?id=5000236
淘宝,ROG蓝色P-1237标准版手机,ROG,2806.5,5439.0,3218,ROG手机专卖店,0,https://item.taobao.com/item.htm?id=5000237
淘宝,OPPO折叠屏 手机PH-1238(512GB),OPPO,4344.0,7029.0,1974,OPPO京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000238
淘宝,谷歌5G 手机Series 20(256GB),谷歌,5030.1,5959.0,2087,谷歌京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000239
